pond_id,week_index,culture_type,age_days,avg_weight_g,shrimp_count,biomass_kg,temperature_c,ph,salinity_ppt,do_mg_l,do_min_mg_l,nh3_mg_l,tan_mg_l,seaweed_biomass_kg,feed_input_kg,feeding_rate_actual,shrimp_seaweed_ratio,buffer_index,oxygen_stress,thermal_stress,weekly_growth_g
P04,456,IMTA,95.0,13.319713,87881.0,1150.0,30.601399,7.77,25.834621,4.854888,4.263719,0.057893,0.226372,245.941041,340.13443,0.290903,4.79575,20912.019841,0,0,1.302188
P04,457,IMTA,96.0,13.864769,84449.0,1150.0,28.452134,7.665466,26.201922,5.448266,4.233794,0.077072,0.116379,246.300774,314.78222,0.269077,4.788629,17456.461904,0,0,1.359863
P04,458,IMTA,97.0,13.866486,73098.0,1014.0682,27.111094,7.572177,26.051503,6.022188,5.212759,0.064985,0.26999,246.634308,180.327562,0.177608,4.113853,22877.032916,0,0,1.397328
P04,459,IMTA,97.0,13.626062,73985.0,1008.6766,29.366287,7.726975,26.348842,5.704423,5.174284,0.013042,0.13175,246.943658,327.039832,0.325459,4.085965,103626.847756,0,0,1.4
P04,460,IMTA,96.0,13.885057,77423.0,1076.1217,27.111094,7.569102,26.878222,5.433134,5.281158,0.067183,0.524911,247.229831,372.219937,0.347356,4.363999,20115.858129,0,0,1.4
P04,461,IMTA,96.0,14.0,81540.0,1150.0,27.143931,7.601907,27.588337,5.941126,5.766366,0.036916,0.234756,247.493837,381.113428,0.328381,4.732489,39841.152645,0,0,1.4
P04,462,IMTA,25.0,4.611371,82162.0,378.0471,29.286841,7.72595,26.269552,5.450428,4.772439,0.063187,0.198125,46.6864,80.762519,0.213115,7.73168,3849.550975,0,0,0.663737
P04,463,IMTA,25.0,4.611371,82162.0,378.0471,27.203251,7.523995,27.1021,5.144552,4.38128,0.01,0.13155,49.135001,62.05465,0.163057,7.366628,25015.804962,0,0,0.543046
P04,464,IMTA,26.0,4.773278,79869.0,380.3933,30.341877,7.501442,26.712645,5.659028,5.460706,0.02363,0.262604,51.720643,117.811317,0.310308,7.060673,12513.479895,0,0,0.611731
P04,465,IMTA,26.0,4.648283,81511.0,378.0491,30.491235,7.410204,25.838119,5.360718,4.266925,0.056195,0.393159,54.446349,61.872696,0.162577,6.680356,5068.991846,0,0,0.549455
P04,466,IMTA,27.0,4.9841,76696.0,381.3778,28.702122,7.603957,25.909247,5.483933,5.372001,0.070379,0.265299,57.316149,71.30295,0.186154,6.416819,4274.214834,0,0,0.780401
P04,467,IMTA,28.0,5.194977,78832.0,408.7609,28.726486,7.430707,26.129628,4.773826,4.3396,0.032421,0.202018,60.329037,102.960866,0.251884,6.558062,8951.374107,0,0,0.540992
P04,468,IMTA,29.0,4.940961,76693.0,378.045,29.30273,7.653164,26.739464,5.358557,4.515941,0.085663,0.169679,63.488034,67.967133,0.178879,5.761727,3731.656509,0,0,0.634488
P04,469,IMTA,30.0,6.12528,76991.0,470.9622,30.532547,7.45531,27.524205,5.436377,4.978705,0.048603,0.379684,66.793141,105.813495,0.224493,6.872031,7413.963206,0,0,0.731599
P04,470,IMTA,31.0,5.755983,74220.0,426.3892,31.0,7.653164,27.006485,5.448266,4.717933,0.048503,0.345848,70.242343,131.373941,0.308777,5.910249,7826.847733,0,0,0.732996
P04,471,IMTA,32.0,5.98364,71429.0,426.5064,29.636401,7.77,27.054293,5.334778,4.696558,0.085663,0.36052,73.833624,81.898719,0.191388,5.631289,4372.099971,0,0,0.651249
P04,472,IMTA,33.0,5.85867,88240.0,516.741,27.111094,7.698271,25.60841,4.800847,3.942029,0.044907,0.0518,77.565977,150.113146,0.291103,6.534612,8302.578653,1,0,0.597682
P04,473,IMTA,34.0,5.639083,78429.0,441.5866,29.466918,7.410204,25.656218,5.929237,5.253371,0.055795,0.04112,81.432348,131.700446,0.298829,5.302086,8559.867968,0,0,0.689124
P04,474,IMTA,35.0,5.86037,71400.0,417.5139,28.871606,7.412254,25.665546,4.446334,3.909967,0.0515,0.32329,85.429714,112.946078,0.270748,4.773535,7358.928689,1,0,0.362627
P04,475,IMTA,36.0,6.319824,88244.0,557.6337,29.005075,7.410204,26.339514,5.274252,4.786332,0.031821,0.317601,89.551022,124.194858,0.222632,6.137529,14910.502621,0,0,0.739815
P04,476,IMTA,37.0,6.245827,77120.0,481.0789,29.649113,7.479914,26.158779,5.213725,4.884656,0.024729,0.353434,93.787202,72.598865,0.149927,5.038039,19811.482765,0,0,0.782455
P04,477,IMTA,38.0,6.391842,86327.0,551.6663,28.376925,7.410204,27.477563,5.720636,5.121916,0.038214,0.077053,98.130193,86.739697,0.156442,5.546484,14709.182079,0,0,0.780237
P04,478,IMTA,39.0,6.640352,70463.0,467.0444,28.48709,7.77,26.306865,5.851417,5.282227,0.07887,0.11069,102.570929,69.328753,0.147405,4.470646,7440.377815,0,0,0.714511
P04,479,IMTA,40.0,6.659762,74836.0,497.7654,29.176677,7.474788,26.072492,5.385578,4.876106,0.074275,0.411325,107.095298,141.658366,0.285099,4.573918,7626.321725,0,0,0.756329
P04,480,IMTA,41.0,6.377545,72633.0,462.4345,27.965927,7.77,25.930236,4.459304,4.20387,0.032121,0.493171,111.694234,85.877439,0.185073,4.063633,15727.157472,0,0,0.586837
P04,481,IMTA,42.0,7.235084,84363.0,610.4226,28.568654,7.507593,26.913203,5.575804,4.699765,0.083964,0.241743,116.352621,152.573564,0.250212,5.197622,7557.52571,0,0,0.742773
P04,482,IMTA,43.0,7.376262,82952.0,611.8832,28.696826,7.621385,27.660631,5.319647,4.943437,0.087461,0.113185,121.056353,158.840857,0.25996,5.008458,7201.926881,0,0,0.781305
P04,483,IMTA,44.0,7.002216,74715.0,522.5974,31.0,7.609083,25.021895,4.814898,4.407999,0.06928,0.35553,125.793338,170.696149,0.327631,4.09431,8696.918838,0,0,0.731928
P04,484,IMTA,45.0,7.48617,71360.0,533.5182,29.221166,7.580379,24.91462,5.460155,5.013974,0.046206,0.423302,130.546445,180.294204,0.339069,4.029804,15456.860529,0,0,0.891808
P04,485,IMTA,46.0,7.518901,70860.0,532.0699,29.130069,7.77,26.016522,4.912173,4.427236,0.051899,0.142829,135.301567,135.87325,0.255607,3.876002,12886.090304,0,0,0.747045
P04,486,IMTA,47.0,7.342273,78470.0,575.8725,28.918214,7.668541,26.00836,5.801698,5.654148,0.032421,0.319697,140.04359,165.090965,0.2873,4.064027,25043.955658,0,0,0.870693
P04,487,IMTA,48.0,7.899935,75102.0,592.9269,29.729617,7.55475,26.203088,4.887313,4.632434,0.061589,0.323889,144.758406,89.575141,0.150267,4.051253,11522.269456,0,0,0.874883
P04,488,IMTA,49.0,7.904503,84621.0,669.1668,30.685082,7.410204,26.189095,5.222372,4.523423,0.050701,0.239348,149.429893,154.884375,0.231578,4.447174,15454.809547,0,0,0.907582
P04,489,IMTA,50.0,8.529896,79347.0,676.8904,30.179809,7.447109,25.169981,4.634399,4.066002,0.059191,0.386971,154.045959,146.642885,0.216617,4.364329,12145.789968,0,0,0.796833
P04,490,IMTA,51.0,8.499081,84180.0,715.8853,29.995495,7.69212,25.613074,5.72604,5.555824,0.048104,0.092923,158.591489,202.407639,0.283427,4.49087,18895.396459,0,0,0.827396
P04,491,IMTA,52.0,8.357868,82860.0,692.8237,30.363063,7.744402,26.562226,5.594178,4.811982,0.03322,0.111288,163.055399,116.638727,0.167841,4.221224,27488.748441,0,0,0.883099
P04,492,IMTA,53.0,8.559446,84778.0,726.1467,27.71382,7.77,25.853278,5.584451,4.902825,0.022831,0.338062,167.425598,113.324138,0.155451,4.31464,40677.960717,0,0,0.98933
P04,493,IMTA,54.0,8.732469,89848.0,785.5544,29.344042,7.449159,26.615864,5.024579,4.452886,0.066583,0.415317,171.692008,194.907105,0.248491,4.562625,12993.666254,0,0,0.807432
P04,494,IMTA,55.0,8.557806,73219.0,626.1929,27.905549,7.630611,26.009526,4.951083,4.473192,0.063487,0.14233,175.844552,180.663166,0.289202,3.519624,13784.907484,0,0,0.947018
P04,495,IMTA,56.0,8.987033,85762.0,771.4628,31.0,7.76388,27.603495,5.179138,4.150433,0.06079,0.357426,179.875171,200.248456,0.26006,4.271956,15380.797969,0,0,0.779416
P04,496,IMTA,57.0,8.75865,87743.0,769.3072,28.57395,7.693145,26.575053,5.627684,5.372001,0.057493,0.096117,183.777818,160.733175,0.208901,4.167906,18032.532466,0,0,1.024494
P04,497,IMTA,58.0,9.127549,72401.0,660.4729,29.086639,7.77,26.69632,5.943287,5.35597,0.080069,0.436178,187.546446,207.568047,0.315251,3.484019,13827.933277,0,0,0.959178
P04,498,IMTA,59.0,9.175072,74896.0,687.0203,28.61844,7.410204,27.259515,5.278575,5.098404,0.016038,0.451749,191.176018,113.763859,0.165048,3.559776,61634.441028,0,0,1.080525
P04,499,IMTA,60.0,9.542863,79570.0,759.6603,29.400183,7.5527,26.930693,5.436377,4.813051,0.052299,0.205012,194.663511,140.567655,0.184753,3.880026,20347.955918,0,0,1.003461
P05,0,IMTA,25.0,4.829631,84159.0,405.7441,29.513526,7.484015,25.013733,6.503159,5.633842,0.018835,0.351238,46.6864,62.171909,0.152099,8.310197,16238.78736,0,0,0.668913
P05,1,IMTA,25.0,5.084836,80178.0,406.9355,30.205231,7.410204,24.971756,6.444794,5.911714,0.071178,0.369903,49.333509,81.48629,0.199654,7.911753,4268.243317,0,0,0.784099
P05,2,IMTA,25.0,4.721787,80244.0,378.0481,27.886482,7.514769,25.293581,6.373459,5.425438,0.022531,0.16359,52.02697,116.641759,0.309117,6.976699,14769.601076,0,0,0.722891
P05,3,IMTA,26.0,5.061842,74868.0,378.046,29.220107,7.459411,24.9,6.988453,6.400128,0.065085,0.197726,54.765775,71.037096,0.187095,6.643122,5707.365557,0,0,0.726916
P05,4,IMTA,27.0,5.066128,86542.0,437.8634,27.715939,7.410204,26.0585,6.049209,5.725754,0.082067,0.434581,57.544887,77.119402,0.175336,7.362944,4003.834476,0,0,0.678032
P05,5,IMTA,28.0,4.849745,78132.0,378.0471,27.974402,7.410204,25.083695,5.931398,5.020386,0.044607,0.252224,60.363297,95.442136,0.252394,6.049936,7971.205814,0,0,0.679429
P05,6,IMTA,29.0,5.122738,80751.0,412.9366,29.327094,7.560901,25.526788,6.608,5.740716,0.059691,0.237052,63.216975,121.681876,0.295166,6.334431,6858.864381,0,0,0.743348
P05,7,IMTA,30.0,6.237302,81172.0,505.8834,29.727499,7.410204,25.913911,6.40048,6.15218,0.075274,0.16878,66.103905,79.529278,0.156342,7.467835,5415.222055,0,0,0.715004
P05,8,IMTA,31.0,5.852932,74856.0,437.3518,27.265748,7.410204,25.014899,6.814439,5.817665,0.041411,0.116179,69.01905,108.240554,0.2475,6.170719,11315.225557,0,0,0.697586
P05,9,IMTA,32.0,5.684698,83971.0,476.8971,27.111094,7.484015,24.9,6.383186,6.00042,0.064486,0.376091,71.961402,142.130435,0.298659,6.475205,6961.87958,0,0,0.771939
P05,10,IMTA,33.0,5.85206,88312.0,516.581,27.585648,7.628561,24.9,6.429662,5.397651,0.074675,0.079947,74.924914,123.98359,0.240055,6.756805,6256.011139,0,0,0.753371
P05,11,IMTA,34.0,6.008645,74599.0,447.4797,29.05486,7.426606,25.046382,6.916037,6.494177,0.056894,0.282068,77.907572,105.898406,0.236562,5.613406,9344.349403,0,0,0.726999
P05,12,IMTA,35.0,6.216776,75773.0,470.3986,28.026306,7.426606,24.9,6.979806,6.5,0.019235,0.287957,80.904337,154.530577,0.329472,5.694496,28881.763724,0,0,0.781716
P05,13,IMTA,36.0,6.162476,75110.0,462.1583,29.788937,7.410204,25.161819,5.363961,5.320702,0.085962,0.070565,83.912186,87.321948,0.188346,5.395002,5024.618891,0,0,0.655439
P05,14,IMTA,37.0,6.276889,70256.0,440.0792,27.111094,7.591655,24.9,6.918199,6.5,0.057993,0.130053,86.927089,102.316952,0.232339,4.954289,10240.781939,0,0,0.812525
P05,15,IMTA,38.0,6.529894,84384.0,550.8458,30.989093,7.733126,24.9,6.182151,5.857209,0.064386,0.256116,89.945015,190.992069,0.347966,6.034768,8490.208602,0,0,0.780155
P05,16,IMTA,39.0,6.226026,83162.0,517.4443,28.631151,7.410204,25.417181,6.951705,6.097675,0.061589,0.454144,92.961933,125.470555,0.242557,5.478221,10340.961006,0,0,0.785002
P05,17,IMTA,40.0,6.685566,78492.0,524.3331,29.466918,7.410204,24.9,5.675241,4.851525,0.028225,0.162193,95.973812,91.776781,0.174395,5.381026,19286.674247,0,0,0.804063
P05,18,IMTA,41.0,7.01635,77997.0,546.876,29.335568,7.544498,26.612366,7.0,6.5,0.037315,0.261905,98.976623,102.997256,0.187876,5.45046,18721.78451,0,0,0.763641
P05,19,IMTA,42.0,7.310207,80439.0,587.8614,31.0,7.486065,24.9,6.603676,6.434327,0.075773,0.049804,101.966336,130.938263,0.222692,5.700328,8701.218915,0,0,0.853029
P05,20,IMTA,43.0,7.484235,76531.0,572.4102,28.73496,7.604982,24.9,6.182151,5.549412,0.059191,0.360221,104.939925,102.506992,0.178549,5.39067,10855.441624,0,0,0.772843
P05,21,IMTA,44.0,7.48006,87461.0,654.533,27.780555,7.410204,25.447498,6.897663,6.5,0.058892,0.260508,107.892353,133.943531,0.204468,6.018673,12498.926993,0,0,0.868639
P05,22,IMTA,45.0,7.336147,80022.0,586.8657,27.111094,7.410204,25.516294,6.266456,6.284704,0.044807,0.051101,110.821605,173.202055,0.295857,5.239199,15449.770199,0,0,0.803899
P05,23,IMTA,46.0,7.411386,81908.0,607.0063,30.767705,7.410204,25.053378,6.573413,6.20348,0.082866,0.286559,113.721635,139.613409,0.230057,5.286684,8825.847109,0,0,0.841363
P05,24,IMTA,47.0,7.710428,71851.0,553.3765,29.276249,7.457361,25.072035,6.746346,6.205617,0.026927,0.362417,116.591435,151.740621,0.274671,4.687889,28984.223166,0,0,0.877512
P05,25,IMTA,48.0,7.856301,87754.0,689.8945,27.184184,7.532197,25.079031,7.0,6.5,0.074175,0.156603,119.426976,134.998862,0.195451,5.74345,11249.739058,0,0,0.977006
P05,26,IMTA,49.0,7.710113,86276.0,665.5191,29.125832,7.410204,24.9,6.852268,6.199205,0.055096,0.415217,122.225233,168.679496,0.253805,5.408872,15061.010521,0,0,0.900681
P05,27,IMTA,50.0,8.037189,81760.0,657.238,30.885285,7.540398,25.700527,7.0,6.5,0.076672,0.116578,124.983183,207.328475,0.316442,5.222114,11397.957198,0,0,0.957617
P05,28,IMTA,51.0,8.287251,80635.0,668.3474,27.111094,7.410204,25.318068,6.339953,6.283635,0.031122,0.038425,127.698813,206.905938,0.310518,5.200187,25854.15101,0,0,0.926643
P05,29,IMTA,52.0,7.934703,84560.0,671.2409,30.062229,7.410204,24.9,5.849255,5.359176,0.014041,0.045712,130.36809,106.126859,0.157463,5.116446,52744.032363,0,0,0.875951
P05,30,IMTA,53.0,8.524746,77210.0,658.0972,28.66187,7.58858,25.068536,6.308609,5.693692,0.075673,0.343352,132.990007,143.503174,0.218028,4.914329,10930.890036,0,0,0.887618
P05,31,IMTA,54.0,8.391936,73609.0,617.3298,28.35574,7.410204,24.9,6.440471,6.107293,0.020034,0.060783,135.561542,164.6937,0.267235,4.512798,42694.659173,0,0,0.959671
P05,32,IMTA,55.0,8.661622,77107.0,667.796,29.584497,7.410204,25.815964,6.75175,6.434327,0.019335,0.325985,138.081686,202.501649,0.304113,4.804606,47105.261651,0,0,1.008473
P05,33,IMTA,56.0,9.083467,76030.0,690.5457,27.111094,7.410204,25.922074,6.513967,5.51735,0.01464,0.250327,140.548425,198.159021,0.287681,4.88593,60218.251835,0,0,1.075842
P05,34,IMTA,57.0,8.999277,88681.0,799.0263,28.72013,7.553725,24.9,5.415841,4.933818,0.026227,0.100209,142.96075,244.259003,0.306665,5.581621,29482.091557,0,0,1.044704
P05,35,IMTA,58.0,8.919652,88390.0,789.3173,31.0,7.718774,24.9,7.0,6.034619,0.018236,0.154407,145.316647,141.362186,0.178769,5.422518,55164.758688,0,0,1.074857
P05,36,IMTA,59.0,9.446033,70215.0,662.7305,27.999824,7.410204,24.9,6.428581,5.630636,0.061289,0.102205,147.614099,170.041115,0.256958,4.457521,15385.608966,0,0,1.019235
P05,37,IMTA,60.0,9.104756,88299.0,804.9102,27.26257,7.443009,25.167649,7.0,6.5,0.013341,0.252922,149.855123,252.305398,0.314511,5.364815,75687.481791,0,0,0.976349
P05,38,IMTA,62.0,9.427265,82887.0,782.0034,28.069736,7.654189,24.9,6.962513,5.747128,0.026427,0.198025,152.036696,243.902172,0.31292,5.132839,39534.662694,0,0,1.134175
P05,39,IMTA,63.0,9.783668,84704.0,829.6025,28.716952,7.410204,25.968715,6.382106,5.494906,0.062088,0.130253,154.158816,286.135638,0.346295,5.379206,15755.808663,0,0,1.106241
P05,40,IMTA,64.0,9.623275,87471.0,842.84,30.926596,7.410204,25.194468,7.0,6.5,0.074375,0.471811,156.221486,240.105405,0.285659,5.395066,14571.80276,0,0,1.128342
P05,41,IMTA,65.0,9.553282,70598.0,673.9673,30.968967,7.529121,25.748334,7.0,6.5,0.057493,0.372298,158.224703,171.765632,0.255226,4.228962,19395.618214,0,0,1.063026
P05,42,IMTA,66.0,10.076634,75251.0,758.3252,29.009312,7.410204,25.354215,6.329145,5.982251,0.0511,0.338661,160.167461,191.295325,0.252664,4.718854,19771.9719,0,0,1.164163
P05,43,IMTA,67.0,9.964539,70205.0,699.102,28.121641,7.663416,24.9,6.177828,5.717204,0.01504,0.067171,162.050768,183.644173,0.263162,4.28755,64401.023235,0,0,1.112731
P05,44,IMTA,68.0,10.476611,70607.0,739.3658,31.0,7.45121,25.046382,7.0,6.5,0.044408,0.095817,163.87563,244.205428,0.331484,4.492147,26069.104797,0,0,1.181498
P05,45,IMTA,69.0,9.836223,77163.0,759.1813,30.247602,7.551674,24.9,7.0,6.5,0.01,0.22737,165.641041,115.863402,0.151999,4.566935,110936.287954,0,0,1.193329
P05,46,IMTA,70.0,10.557275,73256.0,773.3208,27.111094,7.410204,25.203796,6.054613,5.727891,0.056095,0.353034,167.349016,207.856141,0.269367,4.606884,18023.140907,0,0,1.184373
P05,47,IMTA,71.0,10.680834,86377.0,923.9303,27.77314,7.497341,25.383366,6.423177,5.625292,0.079869,0.270889,168.999554,221.890833,0.240525,5.479275,13440.180842,0,0,1.101394
P05,48,IMTA,72.0,10.677938,76753.0,819.8854,28.476497,7.465562,25.168815,6.150807,5.004355,0.071378,0.096217,170.592656,221.219626,0.270438,4.799614,14614.833765,0,0,1.195054
P05,49,IMTA,73.0,10.778232,77850.0,839.549,31.0,7.459411,24.907624,6.851187,6.396922,0.066384,0.063279,172.130337,146.093992,0.173665,4.874061,17623.602884,0,0,1.214772
P05,50,IMTA,74.0,10.958087,80900.0,887.3519,29.062275,7.410204,24.9,6.592868,6.412953,0.043309,0.501855,173.612597,152.406773,0.171413,5.115818,26300.014956,0,0,1.188399
P05,51,IMTA,75.0,11.605203,84005.0,976.2759,27.361082,7.458386,26.150616,6.744185,6.5,0.057793,0.089629,175.041452,178.036968,0.182171,5.597333,20284.955206,0,0,1.247964
P05,52,IMTA,76.0,11.270485,75690.0,853.3939,27.817629,7.591655,25.130336,7.0,6.299666,0.06988,0.300832,176.417908,262.350251,0.308436,4.835475,17612.433529,0,0,1.267435
P05,53,IMTA,77.0,11.263038,72650.0,818.2384,29.461621,7.62651,25.468486,6.132433,4.955193,0.01,0.343253,177.741966,225.100293,0.275772,4.595208,103429.040055,0,0,1.174679
P05,54,IMTA,78.0,11.492562,79983.0,920.0859,30.901174,7.659315,24.9,6.883612,6.376616,0.085363,0.281369,179.015642,129.392668,0.14003,5.148774,14244.124191,0,0,1.16063
P05,55,IMTA,79.0,11.697698,84373.0,988.4238,29.392769,7.640862,25.197966,6.40048,5.033211,0.021233,0.363914,180.24095,221.197387,0.224013,5.504502,53278.99465,0,0,1.299231
P05,56,IMTA,80.0,11.092063,77347.0,858.4207,27.297526,7.410204,24.9,6.912795,6.327454,0.056394,0.239148,181.41789,275.49236,0.322087,4.72952,22082.132867,0,0,1.285264
P05,57,IMTA,81.0,11.836155,74250.0,879.0953,30.116252,7.461461,25.560603,6.444794,5.808047,0.085463,0.309117,182.548479,216.22702,0.24637,4.816751,13607.995404,0,0,1.24821
P05,58,IMTA,82.0,12.321604,80102.0,988.0855,28.216975,7.410204,25.857942,6.468572,5.181766,0.073975,0.192336,183.633723,160.976791,0.162537,5.400293,15936.954087,0,0,1.251332
P05,59,IMTA,83.0,11.774768,80764.0,952.0157,29.273071,7.607032,25.125672,6.78958,6.112637,0.033519,0.245137,184.67463,179.445087,0.188346,5.168136,37074.011554,0,0,1.347375
P05,60,IMTA,84.0,12.192879,86326.0,1054.4197,31.0,7.410204,25.169981,6.095685,5.431851,0.080169,0.425199,185.672208,168.313567,0.159244,5.709217,14019.405559,0,0,1.334887
P05,61,IMTA,85.0,12.088694,85701.0,1037.7525,29.924524,7.565001,24.9,6.925765,5.759953,0.067682,0.275879,186.62948,229.302412,0.221181,5.587625,18935.213877,0,0,1.33916
P05,62,IMTA,86.0,12.06895,72656.0,876.9866,29.290019,7.410204,24.9,6.087038,5.5259,0.029624,0.397451,187.546446,174.874007,0.199334,4.675456,38356.06004,0,0,1.351319
P05,63,IMTA,87.0,12.686166,71781.0,910.7153,29.072868,7.410204,24.9,6.330226,5.385895,0.076972,0.45105,188.425121,215.22021,0.236642,4.838178,15381.556009,0,0,1.385579
P05,64,IMTA,88.0,12.567656,81745.0,1028.7275,31.0,7.410204,25.063872,5.767112,5.202072,0.010844,0.284763,189.265505,148.198589,0.143512,5.460072,95323.135764,0,0,1.4
P05,65,IMTA,89.0,13.152531,82857.0,1091.4832,29.091935,7.598831,24.9,6.757155,6.082712,0.022332,0.426097,190.070621,191.103263,0.174866,5.777618,56444.942835,0,0,1.4
P05,66,IMTA,90.0,13.124099,72836.0,956.2026,28.533698,7.52297,25.430007,6.730134,6.357378,0.02343,0.193534,190.840469,302.60851,0.317613,5.02236,53809.110488,0,0,1.4
P05,67,IMTA,91.0,12.971397,77885.0,1011.2378,31.0,7.511694,25.006737,6.241597,5.580405,0.086062,0.208406,191.577065,166.117992,0.163918,5.299468,13768.129469,0,0,1.362739
P05,68,IMTA,92.0,13.543311,86440.0,1150.0,28.008298,7.410204,24.9,6.726891,6.05065,0.025328,0.197027,192.281415,250.136106,0.213425,6.148632,50347.735353,0,0,1.4
P05,69,IMTA,93.0,13.014028,84559.0,1102.347,31.0,7.431732,24.9,7.0,6.5,0.070379,0.230265,192.954529,282.623932,0.256978,5.7489,19328.47383,0,0,1.4
P05,70,IMTA,94.0,13.637557,71322.0,972.8177,30.249721,7.479914,25.297079,6.700951,6.259054,0.080568,0.415018,193.597412,331.161082,0.341801,5.038774,15943.167511,0,0,1.4
P05,71,IMTA,95.0,13.359243,71138.0,950.4451,28.88114,7.410204,25.109348,6.58206,6.012176,0.034718,0.056192,194.212082,263.995921,0.278514,4.903706,36531.332276,0,0,1.4
P05,72,IMTA,96.0,13.855753,84504.0,1150.0,29.615216,7.447109,24.9,7.0,6.5,0.031821,0.343951,194.798537,201.273461,0.171363,6.068798,43018.264972,0,0,1.4
P05,73,IMTA,96.0,14.0,78609.0,1121.2879,27.5973,7.410204,24.9,7.0,6.5,0.014041,0.371999,195.358793,314.821644,0.281606,5.777842,94381.718211,0,0,1.4
P05,74,IMTA,96.0,14.0,73153.0,1038.6953,28.976474,7.426606,26.442125,6.268618,5.61033,0.049102,0.319797,195.893857,168.760364,0.162106,5.326484,24958.836244,0,0,1.4
P05,75,IMTA,97.0,13.990486,83696.0,1150.0,28.678818,7.410204,24.9,6.629616,6.072025,0.063986,0.387569,196.404738,393.837043,0.337138,6.019003,20245.846821,0,0,1.4
P05,76,IMTA,97.0,14.0,82082.0,1150.0,30.506065,7.434807,25.017231,6.786337,6.385165,0.013142,0.145324,196.891435,331.37134,0.283357,6.003984,96664.662737,0,0,1.4
P05,77,IMTA,25.0,4.887887,88908.0,434.0108,31.0,7.5527,24.9,6.471815,6.002557,0.049502,0.379085,46.6864,138.072868,0.318924,8.900626,6012.082925,0,0,0.685837
P05,78,IMTA,25.0,4.896674,79645.0,389.1738,30.370478,7.571152,24.9,7.0,6.5,0.024429,0.102804,49.333509,67.432392,0.172324,7.559282,14412.648828,0,0,0.717961
P05,79,IMTA,25.0,4.611371,82162.0,378.0471,27.158761,7.610108,24.9,7.0,6.5,0.087161,0.175468,52.02697,102.810248,0.272109,6.976688,3969.748756,0,0,0.671953
P05,80,IMTA,26.0,5.352357,77636.0,414.762,29.87156,7.65624,25.434671,6.144322,5.396582,0.068981,0.351238,54.765775,126.209489,0.304894,7.304059,4688.403773,0,0,0.691178
P05,81,IMTA,27.0,5.140402,89276.0,458.4606,27.798562,7.769006,24.9,7.0,6.5,0.024829,0.430489,57.544887,71.076519,0.15405,7.716885,16388.602909,0,0,0.772596
P05,82,IMTA,28.0,5.639379,72733.0,409.2715,27.884363,7.410204,24.9,5.800617,5.112298,0.061789,0.427594,60.363297,94.117918,0.229717,6.562904,5521.348658,0,0,0.746059
P05,83,IMTA,29.0,5.335538,82212.0,438.0234,28.422474,7.77,25.042884,6.653395,6.117981,0.066284,0.385274,63.216975,134.800735,0.308426,6.728991,6175.14488,0,0,0.703501
P05,84,IMTA,30.0,5.631305,80206.0,451.0489,29.030497,7.410204,25.582758,6.780933,6.265467,0.066184,0.395754,66.103905,102.24316,0.226475,6.641078,6599.816038,0,0,0.721165
P05,85,IMTA,31.0,5.837503,70724.0,411.9062,29.809063,7.69622,24.905292,6.632859,6.192792,0.037415,0.14792,69.01905,89.009063,0.215697,5.802463,12212.735197,0,0,0.709417
P05,86,IMTA,32.0,5.963965,70392.0,418.8694,29.313323,7.669567,25.972213,5.438538,4.160051,0.056894,0.135044,71.961402,109.712357,0.262061,5.668066,6778.489232,0,0,0.534009
P05,87,IMTA,33.0,5.749348,79016.0,453.6622,29.238115,7.470688,25.806636,6.429662,5.952326,0.011244,0.211899,74.924914,64.128922,0.14022,5.914613,41369.337775,0,0,0.777279
P05,88,IMTA,34.0,6.087527,70076.0,425.6482,29.947828,7.527071,24.9,5.690372,5.25444,0.082366,0.289853,77.907572,145.932255,0.343903,5.331859,5172.19056,0,0,0.732914
P05,89,IMTA,35.0,6.036635,76240.0,459.5522,29.948887,7.423531,25.215457,5.757384,5.202072,0.020733,0.166684,80.904337,74.353707,0.160895,5.559577,22408.748929,0,0,0.758876
P05,90,IMTA,36.0,6.53749,76093.0,496.8695,29.045327,7.501442,25.05571,6.280507,5.880721,0.01,0.118974,83.912186,146.266848,0.294996,5.811957,50770.482738,0,0,0.790918
P05,91,IMTA,37.0,6.601626,89560.0,591.3583,31.0,7.450185,24.956597,6.683658,6.014313,0.071678,0.448555,86.927089,132.693105,0.224363,6.711034,7916.384006,0,0,0.787714
P05,92,IMTA,38.0,6.661565,83614.0,556.8296,28.039017,7.698271,25.104684,6.360489,5.968357,0.044907,0.229067,89.945015,100.317483,0.179619,6.10202,12668.260761,0,0,0.817948
P05,93,IMTA,39.0,6.421106,70963.0,454.8006,28.776272,7.634711,25.093023,6.825247,5.858277,0.052299,0.349042,92.961933,150.065636,0.330913,4.796175,12021.332776,0,0,0.763559
P05,94,IMTA,40.0,6.885819,80701.0,555.4322,29.47857,7.410204,24.9,6.018946,5.701173,0.038614,0.299635,95.973812,132.874048,0.239324,5.709398,14962.374643,0,0,0.739733
P05,95,IMTA,41.0,7.017567,72693.0,509.4486,27.202191,7.563976,25.082529,6.921441,6.5,0.06938,0.305124,98.976623,72.570561,0.141431,5.066833,9691.407513,0,0,0.870283
